PVvolts, PVcur, PVpow, OutV1, OutV2,  OutPow, BattV, VAWTdcV, RPM, REBuss, VAWTrms, BattCurr, VAWTCur, OutCur2,  RemoteCurr,  HAWTCur, HAWTBatV, HAWTrms, acPower, ACVolts, ACCurr, CosAngle, BattPow, DateS, TimeS, acCurRMS, anemometer
-0.3577928	-0.0689015	0.0246525 	-0.0179109	0.0000000 	-60.2566868	186.3088938	-0.0023907	0.0000000 	785.3064942	0.0099957 	0.0043244 	-0.0268325	3.0033692 	0.1550003 	-0.0555818	8.7371004 	0.0047400 	-158.3722029	125.1612477	-0.4241411	-0.0252636	3.3959995 	3854151810.1798010	0.7167536 	0.0070164 	0.0000000 
-0.3639697	-0.0974775	0.0354788 	-0.0308783	0.0000000 	-47.1420544	186.3167090	-0.0025717	0.0000000 	785.3097426	0.0100250 	0.0036486 	-0.0266202	3.0880248 	0.1677092 	-0.0378627	8.7274655 	0.0049040 	-158.6672016	125.1429204	-0.4250604	-0.0252002	2.8652695 	3854151870.1833129	0.7334219 	0.0131730 	0.0000000 
-0.3500063	-0.0637571	0.0223154 	-0.0315421	0.0000000 	-45.1968609	186.3218532	-0.0025849	0.0000000 	785.3396225	0.0101611 	0.0037310 	-0.0299304	3.0451610 	0.1639972 	-0.0597330	8.7416106 	0.0045978 	-158.4506113	125.1524081	-0.4245062	-0.0252137	2.9300719 	3854151930.1882648	0.7500906 	0.0117972 	0.0000000 
-0.3621332	-0.0688551	0.0249347 	-0.0438083	0.0000000 	-42.0559195	186.3316587	-0.0024916	0.0000000 	785.3124454	0.0095147 	0.0044878 	-0.0267816	3.0132612 	0.1721068 	-0.0469919	8.7323111 	0.0044783 	-158.6650552	125.0710711	-0.4252803	-0.0252804	3.5243642 	3854151990.1922841	0.7667589 	0.0147901 	0.0000000 
-0.3536610	-0.0646031	0.0228476 	-0.0171349	0.0000000 	-56.8328505	186.3119338	-0.0025415	0.0000000 	785.2485197	0.0096563 	0.0042292 	-0.0243780	3.1699772 	0.1590048 	-0.0720674	8.7313893 	0.0049093 	-157.9215876	125.0592334	-0.4233770	-0.0252943	3.3209774 	3854152050.1957092	0.7834272 	0.0113647 	0.0000000 
-0.3474853	-0.0343462	0.0119348 	-0.0202576	0.0000000 	-45.3882643	186.2962735	-0.0026235	0.0000000 	785.2601245	0.0094772 	0.0038616 	-0.0215742	3.0889681 	0.1653480 	-0.0496710	8.7388452 	0.0045761 	-158.3543234	125.0516359	-0.4245506	-0.0251796	3.0323701 	3854152110.2016277	0.8000961 	0.0129783 	0.0000000 
-0.3515085	-0.0526797	0.0185174 	-0.0111420	0.0000000 	-52.1189868	186.3189345	-0.0024831	0.0000000 	785.3239263	0.0096444 	0.0050167 	-0.0212558	2.9934861 	0.1613453 	-0.0263108	8.7205564 	0.0045333 	-156.9187265	125.0998368	-0.4205143	-0.0252447	3.9396974 	3854152170.2086802	0.8167653 	0.0093749 	0.0000000 
-0.3570584	-0.0494968	0.0176732 	-0.0265309	0.0000000 	-66.0668381	186.3211877	-0.0025265	0.0000000 	785.3398209	0.0099397 	0.0048475 	-0.0160683	2.9830304 	0.1359393 	-0.0526374	8.7425239 	0.0047661 	-157.4279238	125.1010887	-0.4218470	-0.0251395	3.8069121 	3854152230.2117958	0.8334336 	0.0103177 	0.0000000 
-0.3384310	-0.0517586	0.0175167 	-0.0135261	0.0000000 	-47.1263142	186.2896505	-0.0025359	0.0000000 	785.2991296	0.0094529 	0.0047097 	-0.0309630	3.0498862 	0.1647926 	-0.0376107	8.7352061 	0.0048141 	-158.4159184	125.1338390	-0.4245107	-0.0251385	3.6985503 	3854152290.2201738	0.8501031 	0.0108746 	0.0000000 
-0.3509283	-0.0417083	0.0146366 	-0.0281577	0.0000000 	-48.9105233	186.3317922	-0.0025821	0.0000000 	785.3207771	0.0098761 	0.0045366 	-0.0249021	2.9244109 	0.1532384 	-0.0175220	8.7408269 	0.0042828 	-157.7642309	125.0411537	-0.4230254	-0.0252074	3.5626602 	3854152350.2250853	0.8667717 	0.0103993 	0.0000000 
-0.3440775	-0.0557103	0.0191686 	-0.0323368	0.0000000 	-41.7889310	186.3254326	-0.0026169	0.0000000 	785.3511778	0.0098809 	0.0051070 	-0.0251962	3.1524681 	0.1749006 	-0.0271022	8.7425774 	0.0050745 	-159.2870368	125.1886579	-0.4266660	-0.0251077	4.0107892 	3854152410.2314539	0.8834408 	0.0127515 	0.0000000 
-0.3470410	-0.0499319	0.0173284 	-0.0328323	0.0000000 	-50.6547297	186.3261490	-0.0025755	0.0000000 	785.3088499	0.0097491 	0.0049941 	-0.0268723	3.0181728 	0.1587042 	-0.0696668	8.7351131 	0.0052448 	-157.4722665	125.1459150	-0.4220227	-0.0251230	3.9218839 	3854152470.2338090	0.9001086 	0.0134278 	0.0000000 
-0.3466956	-0.0458168	0.0158845 	-0.0474919	0.0000000 	-42.8804491	186.3201194	-0.0026188	0.0000000 	785.2641168	0.0097145 	0.0043253 	-0.0271995	3.1492988 	0.1694594 	-0.0964577	8.7384619 	0.0045549 	-155.2512193	125.1204845	-0.4160905	-0.0253237	3.3965118 	3854152530.2388048	0.9167775 	0.0103570 	0.0000000 
-0.3468519	-0.0568876	0.0197316 	-0.0212953	0.0000000 	-18.8381840	186.3138825	-0.0025613	0.0000000 	785.3371181	0.0096373 	0.0039148 	-0.0284334	3.1133707 	0.2093559 	-0.0220314	8.7314119 	0.0047305 	-156.3344108	125.1755515	-0.4188859	-0.0252972	3.0744050 	3854152590.2464600	0.9334469 	0.0101976 	0.0000000 
-0.3550758	-0.0625422	0.0222072 	-0.0305885	0.0000000 	-50.7275975	186.3371050	-0.0025265	0.0000000 	785.2950382	0.0100222 	0.0051057 	-0.0321659	3.0127907 	0.1684414 	-0.0496489	8.7359785 	0.0046557 	-156.7666047	125.1291863	-0.4201109	-0.0252971	4.0094591 	3854152650.2500138	0.9501150 	0.0091741 	0.0000000 
-0.3446566	-0.0554761	0.0191202 	-0.0259793	0.0000000 	-46.8998014	186.3186340	-0.0025406	0.0000000 	785.2643895	0.0097066 	0.0036690 	-0.0271752	3.0567664 	0.1674082 	-0.0633051	8.7363252 	0.0052033 	-156.8988123	125.1312933	-0.4203928	-0.0253211	2.8811020 	3854152710.2530789	0.9667833 	0.0089500 	0.0000000 
-0.3429931	-0.0578595	0.0198454 	-0.0453416	0.0000000 	-50.8556682	186.3137368	0.0024185 	0.0000000 	785.2713574	0.0102296 	0.0051066 	-0.0262111	3.0412549 	0.1537508 	-0.0653830	8.7433047 	0.0045458 	-174.6088633	125.1619626	-0.4677639	-0.0251761	4.0100338 	3854152770.2554092	0.9834511 	0.0115778 	0.0000000 
-0.3554317	-0.0120611	0.0042869 	-0.0214543	0.0000000 	-40.1121965	186.3287293	0.0280190 	0.0000000 	785.2856403	0.0101861 	0.0045073 	-0.0232393	3.0484547 	0.1788764 	-0.0710860	8.7355895 	0.0050931 	-157.0310082	125.0781141	-0.4208936	-0.0252561	3.5395466 	3854152830.2608700	1.0001200 	0.0093267 	0.0000000 
-0.3095464	-0.0532651	0.0164880 	-0.0402089	0.0000000 	-53.6987016	186.2710186	0.0456088 	0.0000000 	752.0622651	0.0167560 	0.0051889 	-0.0250900	3.1112045 	0.1507178 	-0.0627437	8.7360517 	0.0129303 	-158.6296006	125.0877806	-0.4251893	-0.0252217	3.9024017 	3854152890.2675838	1.0167892 	0.0131219 	0.0000000 
-0.3474310	-0.0599093	0.0208143 	-0.0071499	0.0000000 	-50.4398251	186.2899369	0.0053071 	0.0000000 	785.2549916	0.0199234 	0.0036406 	-0.0373114	3.1302406 	0.1571246 	-0.0635041	8.7352230 	0.0143790 	-156.6636595	125.0687318	-0.4200045	-0.0252105	2.8588098 	3854152950.2742071	1.0334583 	0.0092425 	0.0000000 
-0.3399006	-0.0499098	0.0169644 	-0.0779705	0.0000000 	-53.6487349	186.3011396	0.0501626 	0.0000000 	785.2428165	0.0219656 	0.0040950 	-0.0234184	3.1169151 	0.1589936 	-0.0589417	8.7461123 	0.0146013 	-156.7451536	125.1061986	-0.4201748	-0.0252224	3.2155787 	3854153010.2812271	1.0501275 	0.0108581 	0.0000000 
-0.3180479	-0.0625003	0.0198781 	-0.1042232	0.0000000 	-50.4590046	186.2794562	-0.0030326	0.0000000 	785.2692581	0.0232554 	0.0035977 	-0.0304434	3.0517261 	0.1718860 	-0.0898307	8.7048046 	0.0158981 	-157.0022922	125.0984544	-0.4208426	-0.0252084	2.8251268 	3854153070.2869463	1.0667964 	0.0124203 	0.0000000 
-0.3474519	-0.0559952	0.0194556 	-0.0930602	0.0000000 	-25.6225625	186.3167476	-0.0020458	0.0000000 	785.2825903	0.0226020 	0.0043448 	-0.0329818	3.0561450 	0.1936240 	-0.0137377	8.7288298 	0.0147931 	-156.9732215	125.1083404	-0.4207822	-0.0251628	3.4118944 	3854153130.2923598	1.0834653 	0.0087504 	0.0000000 
-0.3230835	-0.0676160	0.0218456 	-0.1840190	0.0000000 	-43.3117013	186.3129778	-0.0021212	0.0000000 	785.3206531	0.0234388 	0.0048067 	-0.0260696	3.0795267 	0.1733156 	-0.0392641	8.7573934 	0.0146590 	-158.7640975	125.0861224	-0.4256060	-0.0251488	3.7748211 	3854153190.2976809	1.1001339 	0.0103004 	0.0000000 
-0.3234978	-0.0566954	0.0183408 	-0.0063365	0.0000000 	-41.0930194	186.2802276	-0.0032512	0.0000000 	785.1954301	0.0198105 	0.0042903 	-0.0230005	3.0503634 	0.1830640 	-0.0873771	8.6997588 	0.0143616 	-158.9081489	125.1133915	-0.4259086	-0.0251406	3.3687424 	3854153250.3033743	1.1168028 	0.0113532 	0.0000000 
-0.3281107	-0.0596354	0.0195670 	-0.0511942	0.0000000 	-27.3361391	186.2670223	-0.0029025	0.0000000 	785.3011877	0.0220157 	0.0051863 	-0.0269032	3.0456959 	0.1932648 	-0.0459707	8.7571707 	0.0156896 	-159.9014782	125.0475147	-0.4287731	-0.0251275	4.0727895 	3854153310.3084650	1.1334714 	0.0134725 	0.0000000 
-0.2855749	-0.0561763	0.0160426 	-0.0348704	0.0000000 	-48.6542294	186.2837258	-0.0029600	0.0000000 	785.2772590	0.0211310 	0.0041300 	-0.0276860	3.1353763 	0.1647295 	-0.0281720	8.7577824 	0.0138904 	-158.0585902	125.0691489	-0.4237042	-0.0252318	3.2431948 	3854153370.3143249	1.1501403 	0.0104002 	0.0000000 
